TransactionID,Date,CustomerID,Amount,Category,PaymentMode,MerchantID,BranchID,Notes,Status,Location,DeviceID,Campaign,TaxAmount,DiscountAmount,is_refund,neg_non_refund,is_outlier
T140254,2025-08-01,C1095,3297.54,Health,Cash,M782,B17,,Completed,Mumbai,D5531,Summer Sale,71.69,40.35,False,False,False
T140255,2025-08-01,C4216,2347.0,Food,Card,M555,B46,,Completed,Delhi,D8211,Summer Sale,48.55,165.23,False,False,False
T140257,2025-08-01,C1520,3183.26,Electronics,NetBanking,M431,B48,,Completed,Chennai,D4877,Summer Sale,341.5,284.52,False,False,False
T140266,2025-08-01,C4825,3594.6,Clothing,UPI,M358,B42,,Completed,Bangalore,D5854,New Launch,473.87,53.5,False,False,False
T140269,2025-08-01,C3057,4311.83,Clothing,Card,M848,B3,Discount applied,Completed,Bangalore,D6272,Summer Sale,216.36,278.47,False,False,False
T140276,2025-08-01,C3380,3636.07,Clothing,Card,M253,B23,,Completed,Kolkata,D8830,Festive Offer,303.61,125.52,False,False,False
T140281,2025-08-01,C1930,354.4,Electronics,UPI,M533,B29,,Completed,Kolkata,D3666,New Launch,342.81,287.99,False,False,False
T140285,2025-08-01,C3766,4438.31,Food,UPI,M273,B34,,Completed,Kolkata,D7825,No Campaign,196.09,245.61,False,False,False
T140286,2025-08-01,C1556,3894.46,Groceries,NetBanking,M944,B33,Discount applied,Completed,Chennai,D6029,Festive Offer,265.67,74.71,False,False,False
T140296,2025-08-01,C3187,1397.59,Electronics,Cash,M104,B2,,Completed,Chennai,D8496,Summer Sale,348.86,262.07,False,False,False
T140299,2025-08-01,C1091,3084.88,Health,UPI,M861,B22,Discount applied,Completed,Delhi,D9072,Summer Sale,450.84,254.2,False,False,False
T140301,2025-08-01,C1851,3510.39,Clothing,Cash,M725,B33,,Completed,Kolkata,D3564,Summer Sale,394.48,207.04,False,False,False
T140304,2025-08-01,C1666,3545.51,Entertainment,UPI,M251,B28,Promo applied,Completed,Mumbai,D2590,No Campaign,65.81,26.91,False,False,False
T140312,2025-08-01,C2641,1968.78,Groceries,NetBanking,M690,B1,Promo applied,Completed,Chennai,D5180,No Campaign,411.86,276.66,False,False,False
T140314,2025-08-01,C2317,1786.89,Health,Cash,M629,B9,Promo applied,Completed,Kolkata,D3751,Summer Sale,387.8,199.75,False,False,False
T140316,2025-08-01,C4324,1524.34,Health,Card,M454,B27,Promo applied,Completed,Mumbai,D1118,New Launch,457.94,65.75,False,False,False
T140317,2025-08-01,C1550,506.19,Groceries,Cash,M727,B43,,Completed,Delhi,D6845,New Launch,11.22,33.57,False,False,False
T140319,2025-08-01,C3814,648.09,Groceries,Cash,M457,B40,Discount applied,Completed,Kolkata,D6517,New Launch,103.7,9.05,False,False,False
T140324,2025-08-01,C4837,228.7,Clothing,NetBanking,M300,B45,Discount applied,Completed,Kolkata,D2854,Summer Sale,236.3,212.2,False,False,False
T140329,2025-08-01,C4832,2968.63,Health,NetBanking,M330,B34,,Completed,Mumbai,D8770,New Launch,115.28,137.69,False,False,False
T140332,2025-08-01,C2992,3795.39,Food,Cash,M878,B30,,Completed,Kolkata,D2486,Summer Sale,91.62,38.73,False,False,False
T140334,2025-08-01,C4013,4601.99,Health,Card,M399,B16,Promo applied,Completed,Bangalore,D3971,New Launch,409.71,143.71,False,False,False
T140335,2025-08-01,C1036,4878.7,Entertainment,UPI,M503,B30,Promo applied,Completed,Mumbai,D7037,Festive Offer,301.21,245.17,False,False,False
T140338,2025-08-01,C3670,2689.3,Entertainment,NetBanking,M275,B5,,Completed,Chennai,D6216,New Launch,365.29,118.62,False,False,False
T140344,2025-08-01,C1104,4801.85,Food,Cash,M965,B16,,Completed,Mumbai,D2614,New Launch,76.7,199.93,False,False,False
T140346,2025-08-01,C1335,155.35,Entertainment,Card,M199,B12,,Completed,Bangalore,D7688,No Campaign,373.41,184.5,False,False,False
T140349,2025-08-01,C3343,2728.55,Electronics,Cash,M691,B11,,Completed,Kolkata,D4586,Festive Offer,188.5,21.41,False,False,False
T140351,2025-08-01,C4426,2303.82,Health,UPI,M600,B33,Discount applied,Completed,Chennai,D7393,Festive Offer,346.76,229.1,False,False,False
T140353,2025-08-01,C1068,1019.78,Health,UPI,M985,B48,,Completed,Kolkata,D6220,No Campaign,300.0,181.58,False,False,False
T140354,2025-08-01,C2350,2228.8,Health,UPI,M756,B36,Discount applied,Completed,Delhi,D7321,New Launch,420.23,195.4,False,False,False
T140360,2025-08-01,C1756,2201.73,Entertainment,NetBanking,M905,B21,Discount applied,Completed,Kolkata,D5269,Festive Offer,466.65,44.42,False,False,False
T140362,2025-08-01,C3617,4707.37,Groceries,Card,M438,B6,Discount applied,Completed,Mumbai,D3340,Summer Sale,152.76,69.48,False,False,False
T140364,2025-08-01,C4183,3677.86,Health,Card,M700,B1,,Completed,Chennai,D7774,New Launch,466.46,202.93,False,False,False
T140377,2025-08-01,C1976,570.98,Clothing,UPI,M902,B23,Discount applied,Completed,Bangalore,D5422,Summer Sale,165.83,216.92,False,False,False
T140378,2025-08-01,C1026,4425.12,Food,NetBanking,M185,B7,Promo applied,Completed,Delhi,D8686,New Launch,164.6,251.01,False,False,False
T140380,2025-08-01,C1964,4477.91,Entertainment,Card,M499,B15,Discount applied,Completed,Mumbai,D5870,Summer Sale,213.08,111.06,False,False,False
T140387,2025-08-01,C3947,3133.47,Clothing,NetBanking,M852,B46,,Completed,Delhi,D1119,Summer Sale,380.99,204.79,False,False,False
T140390,2025-08-01,C3142,2151.39,Entertainment,NetBanking,M826,B24,,Completed,Kolkata,D6812,No Campaign,260.1,174.65,False,False,False
T140391,2025-08-01,C1394,257.25,Health,Card,M817,B11,,Completed,Chennai,D6963,New Launch,345.21,235.16,False,False,False
T140394,2025-08-01,C4386,1281.41,Health,Cash,M945,B16,Discount applied,Completed,Chennai,D6568,Festive Offer,139.97,33.25,False,False,False
T140395,2025-08-01,C1116,3700.43,Clothing,Card,M385,B49,,Completed,Kolkata,D8034,New Launch,221.79,11.25,False,False,False
T140396,2025-08-01,C3211,974.66,Clothing,Cash,M627,B36,,Completed,Chennai,D7357,Summer Sale,317.12,217.28,False,False,False
T140397,2025-08-01,C3924,2645.0,Entertainment,UPI,M339,B28,,Completed,Chennai,D4336,New Launch,17.28,199.2,False,False,False
T140400,2025-08-01,C3353,86.7,Clothing,Cash,M277,B28,,Completed,Mumbai,D8785,Summer Sale,327.58,34.27,False,False,False
T140401,2025-08-01,C1771,1823.08,Clothing,UPI,M669,B9,Promo applied,Completed,Mumbai,D1298,No Campaign,289.37,137.16,False,False,False
T140406,2025-08-01,C3405,945.38,Entertainment,UPI,M188,B12,,Completed,Delhi,D2331,New Launch,475.55,92.66,False,False,False
T140420,2025-08-01,C4638,4366.16,Clothing,UPI,M808,B27,Discount applied,Completed,Bangalore,D9387,New Launch,344.22,218.12,False,False,False
T140421,2025-08-01,C2119,1619.67,Clothing,NetBanking,M781,B46,,Completed,Kolkata,D8172,Festive Offer,60.55,48.1,False,False,False
T140427,2025-08-01,C2911,379.14,Health,Cash,M130,B13,Discount applied,Completed,Mumbai,D9919,New Launch,75.95,63.41,False,False,False
T140436,2025-08-01,C3462,258.24,Health,Card,M716,B35,,Completed,Kolkata,D6614,No Campaign,107.62,6.69,False,False,False
T140438,2025-08-01,C4813,1951.21,Health,Card,M387,B43,Discount applied,Completed,Mumbai,D5934,No Campaign,304.09,13.16,False,False,False
T140439,2025-08-01,C4816,4329.43,Groceries,NetBanking,M343,B31,,Completed,Bangalore,D2375,New Launch,102.83,90.61,False,False,False
T140448,2025-08-01,C2657,1700.09,Entertainment,NetBanking,M157,B29,,Completed,Bangalore,D3063,Summer Sale,407.86,19.66,False,False,False
T140455,2025-08-01,C2382,4096.23,Health,Card,M964,B13,,Completed,Mumbai,D5189,Summer Sale,473.43,225.8,False,False,False
T140457,2025-08-01,C2123,4122.54,Electronics,NetBanking,M973,B13,Discount applied,Completed,Bangalore,D8198,New Launch,370.32,228.22,False,False,False
T140459,2025-08-01,C4615,4329.63,Food,NetBanking,M405,B18,,Completed,Bangalore,D4605,No Campaign,105.1,5.23,False,False,False
T140463,2025-08-01,C2778,1706.73,Health,UPI,M786,B24,Promo applied,Completed,Delhi,D1908,New Launch,185.79,4.78,False,False,False
T140467,2025-08-01,C4522,1132.26,Clothing,UPI,M123,B12,,Completed,Mumbai,D6193,Festive Offer,24.07,23.29,False,False,False
T140469,2025-08-01,C3203,2980.82,Food,Cash,M805,B43,,Completed,Mumbai,D3694,Festive Offer,288.46,94.06,False,False,False
T140470,2025-08-01,C1405,429.8,Health,UPI,M498,B29,Discount applied,Completed,Chennai,D7911,Festive Offer,373.62,278.61,False,False,False
T140476,2025-08-01,C3601,3342.42,Groceries,NetBanking,M370,B6,Promo applied,Completed,Bangalore,D3483,Summer Sale,43.18,45.73,False,False,False
T140478,2025-08-01,C1374,867.96,Electronics,Card,M969,B5,Discount applied,Completed,Kolkata,D4176,Festive Offer,311.01,14.56,False,False,False
T140479,2025-08-01,C2612,4137.53,Health,Card,M347,B18,Promo applied,Completed,Mumbai,D4048,Festive Offer,176.88,209.01,False,False,False
T140481,2025-08-01,C1201,769.7,Food,NetBanking,M849,B40,,Completed,Chennai,D8266,Festive Offer,292.3,201.39,False,False,False
T140491,2025-08-01,C4912,3415.26,Health,UPI,M344,B5,Promo applied,Completed,Bangalore,D5879,New Launch,158.22,254.33,False,False,False
T140492,2025-08-01,C4995,1294.29,Electronics,Card,M113,B21,Discount applied,Completed,Bangalore,D8190,Festive Offer,155.0,271.98,False,False,False
T140494,2025-08-01,C1542,2292.65,Clothing,Card,M176,B5,Promo applied,Completed,Delhi,D7251,New Launch,320.06,90.97,False,False,False
T140497,2025-08-01,C2869,332.7,Electronics,Card,M821,B4,,Completed,Kolkata,D2028,New Launch,486.27,73.08,False,False,False
T140499,2025-08-01,C1637,2903.06,Entertainment,Card,M979,B32,Promo applied,Completed,Kolkata,D9710,New Launch,272.44,10.44,False,False,False
T140501,2025-08-01,C3805,1774.36,Electronics,UPI,M856,B17,Promo applied,Completed,Bangalore,D3949,No Campaign,279.91,115.45,False,False,False
T140502,2025-08-01,C1620,2785.25,Groceries,NetBanking,M339,B12,,Completed,Mumbai,D6546,No Campaign,461.7,264.39,False,False,False
T140507,2025-08-01,C1488,3355.49,Food,UPI,M159,B7,Discount applied,Completed,Delhi,D2579,No Campaign,225.69,28.33,False,False,False
T140509,2025-08-01,C2046,3321.35,Electronics,Cash,M957,B41,,Completed,Delhi,D3046,New Launch,218.89,12.65,False,False,False
T140511,2025-08-01,C2246,3440.8,Electronics,Card,M365,B22,,Completed,Delhi,D5734,Festive Offer,127.51,85.94,False,False,False
T140512,2025-08-01,C2965,1674.32,Clothing,NetBanking,M459,B1,Promo applied,Completed,Mumbai,D6176,Summer Sale,50.67,213.97,False,False,False
T140517,2025-08-01,C4952,517.86,Food,Card,M398,B11,,Completed,Kolkata,D5427,Festive Offer,409.08,246.87,False,False,False
T140521,2025-08-01,C1434,948.1,Food,NetBanking,M407,B28,,Completed,Chennai,D7344,New Launch,68.78,180.99,False,False,False
T140526,2025-08-01,C1935,2231.24,Clothing,Card,M175,B40,,Completed,Delhi,D8051,Summer Sale,209.07,186.65,False,False,False
T140529,2025-08-01,C4870,2061.59,Health,Card,M717,B47,Promo applied,Completed,Kolkata,D6423,Summer Sale,356.86,210.47,False,False,False
T140538,2025-08-01,C2493,1723.09,Food,UPI,M399,B45,,Completed,Mumbai,D2052,Festive Offer,262.4,162.7,False,False,False
T140539,2025-08-01,C3679,1082.05,Health,Cash,M354,B14,Discount applied,Completed,Delhi,D5274,Festive Offer,211.06,195.86,False,False,False
T140540,2025-08-01,C4419,1024.91,Food,Card,M393,B21,Discount applied,Completed,Bangalore,D4292,New Launch,77.71,170.72,False,False,False
T140543,2025-08-01,C4017,3255.55,Food,Cash,M387,B23,Promo applied,Completed,Mumbai,D6103,New Launch,172.94,43.54,False,False,False
T140545,2025-08-01,C4246,1597.06,Electronics,Card,M104,B8,,Completed,Kolkata,D3338,No Campaign,350.93,136.91,False,False,False
T140546,2025-08-01,C2538,3673.66,Health,UPI,M335,B4,Discount applied,Completed,Delhi,D5820,New Launch,461.42,113.26,False,False,False
T140551,2025-08-01,C2950,4672.35,Food,NetBanking,M188,B12,,Completed,Bangalore,D1727,No Campaign,226.29,144.21,False,False,False
T140552,2025-08-01,C3400,1291.13,Groceries,Cash,M204,B15,,Completed,Kolkata,D8601,No Campaign,33.51,185.96,False,False,False
T140561,2025-08-01,C2689,4536.22,Health,UPI,M838,B39,Promo applied,Completed,Kolkata,D7059,No Campaign,339.43,128.56,False,False,False
T140565,2025-08-01,C2113,4351.66,Groceries,Card,M997,B45,,Completed,Delhi,D7811,No Campaign,178.9,236.76,False,False,False
T140568,2025-08-01,C2095,717.14,Electronics,NetBanking,M400,B23,,Completed,Delhi,D8310,No Campaign,118.53,282.88,False,False,False
T140570,2025-08-01,C4760,4080.51,Food,NetBanking,M265,B34,Promo applied,Completed,Delhi,D3487,Summer Sale,234.82,298.5,False,False,False
T140571,2025-08-01,C2371,4027.83,Entertainment,Cash,M131,B21,Discount applied,Completed,Chennai,D4916,Festive Offer,262.3,36.96,False,False,False
T140575,2025-08-01,C1507,3603.63,Food,NetBanking,M307,B26,Promo applied,Completed,Mumbai,D6997,Festive Offer,267.6,185.98,False,False,False
T140576,2025-08-01,C1616,2599.62,Food,NetBanking,M263,B9,,Completed,Mumbai,D9552,Festive Offer,459.75,84.36,False,False,False
T140583,2025-08-01,C1145,2916.05,Groceries,Card,M101,B12,,Completed,Kolkata,D7973,No Campaign,394.37,73.59,False,False,False
T140594,2025-08-01,C1705,4538.62,Entertainment,UPI,M212,B15,,Completed,Chennai,D4691,No Campaign,403.54,165.88,False,False,False
T140596,2025-08-01,C2237,3368.04,Entertainment,NetBanking,M184,B10,,Completed,Delhi,D6395,New Launch,197.68,296.94,False,False,False
T140605,2025-08-01,C3319,4407.99,Entertainment,UPI,M859,B3,,Completed,Kolkata,D1101,No Campaign,416.56,149.75,False,False,False
T140610,2025-08-01,C3840,4402.91,Electronics,Card,M263,B28,Discount applied,Completed,Kolkata,D6064,New Launch,25.81,276.74,False,False,False
T140625,2025-08-01,C3583,3109.76,Health,UPI,M982,B46,,Completed,Chennai,D7396,No Campaign,473.03,139.34,False,False,False
T140627,2025-08-01,C4008,844.16,Groceries,Card,M595,B14,Promo applied,Completed,Bangalore,D5870,Summer Sale,414.0,9.2,False,False,False
T140629,2025-08-01,C1291,1566.77,Health,UPI,M908,B24,,Completed,Delhi,D3701,New Launch,224.67,21.86,False,False,False
T140632,2025-08-01,C3607,431.13,Clothing,NetBanking,M734,B39,Discount applied,Completed,Mumbai,D5823,New Launch,273.06,116.84,False,False,False
T140637,2025-08-01,C1976,3098.09,Health,UPI,M213,B48,Promo applied,Completed,Delhi,D1047,Festive Offer,32.72,254.93,False,False,False
T140640,2025-08-01,C3589,4720.67,Entertainment,NetBanking,M566,B43,Promo applied,Completed,Delhi,D8616,Summer Sale,27.82,143.92,False,False,False
T140644,2025-08-01,C2461,4696.95,Groceries,Cash,M657,B41,,Completed,Mumbai,D9217,No Campaign,238.51,134.63,False,False,False
T140646,2025-08-01,C3947,564.49,Food,UPI,M381,B33,,Completed,Chennai,D1124,Summer Sale,141.85,215.29,False,False,False
T140647,2025-08-01,C1713,3846.39,Health,UPI,M871,B33,Promo applied,Completed,Delhi,D1100,No Campaign,390.83,62.29,False,False,False
T140648,2025-08-01,C3131,3906.13,Entertainment,NetBanking,M445,B42,Promo applied,Completed,Kolkata,D9878,No Campaign,302.63,154.26,False,False,False
T140649,2025-08-01,C4003,4506.99,Food,NetBanking,M535,B31,,Completed,Kolkata,D6667,No Campaign,257.29,114.48,False,False,False
T140650,2025-08-01,C3423,3531.22,Clothing,Cash,M649,B25,Promo applied,Completed,Mumbai,D6502,No Campaign,324.13,9.66,False,False,False
T140657,2025-08-01,C2678,910.42,Food,Card,M881,B4,Promo applied,Completed,Mumbai,D3757,Summer Sale,79.67,275.38,False,False,False
T140661,2025-08-01,C3266,105.36,Clothing,Card,M995,B37,Discount applied,Completed,Kolkata,D2628,Festive Offer,395.33,43.81,False,False,False
T140662,2025-08-01,C3524,4082.05,Food,NetBanking,M702,B49,,Completed,Kolkata,D7172,Festive Offer,495.54,267.15,False,False,False
T140664,2025-08-01,C4529,411.09,Entertainment,NetBanking,M492,B39,Promo applied,Completed,Mumbai,D4685,No Campaign,96.13,286.13,False,False,False
T140674,2025-08-01,C2808,2976.32,Health,UPI,M997,B17,,Completed,Kolkata,D5448,No Campaign,209.49,200.32,False,False,False
T140676,2025-08-01,C3386,4572.35,Entertainment,Cash,M580,B10,,Completed,Mumbai,D2867,Festive Offer,358.9,277.31,False,False,False
T140678,2025-08-01,C4930,3449.04,Clothing,Cash,M507,B4,Promo applied,Completed,Kolkata,D8934,No Campaign,36.77,85.7,False,False,False
T140680,2025-08-01,C3468,2690.58,Groceries,Cash,M367,B43,,Completed,Delhi,D8618,Festive Offer,46.89,241.65,False,False,False
T140684,2025-08-01,C2850,2743.13,Clothing,UPI,M453,B40,Promo applied,Completed,Bangalore,D8065,Festive Offer,277.67,280.37,False,False,False
T140686,2025-08-01,C3814,4770.36,Groceries,Card,M745,B48,,Completed,Kolkata,D7066,New Launch,335.7,188.07,False,False,False
T140697,2025-08-01,C2876,797.72,Entertainment,UPI,M225,B25,,Completed,Kolkata,D3422,Festive Offer,228.35,168.33,False,False,False
T140706,2025-08-01,C4851,1306.34,Food,Cash,M921,B46,Promo applied,Completed,Chennai,D5719,Festive Offer,300.08,190.26,False,False,False
T140707,2025-08-01,C3472,3570.79,Entertainment,UPI,M694,B38,,Completed,Delhi,D2935,No Campaign,192.48,149.57,False,False,False
T140708,2025-08-01,C4486,2728.0,Entertainment,UPI,M405,B47,,Completed,Bangalore,D3235,Festive Offer,461.07,77.98,False,False,False
T140709,2025-08-01,C3817,1707.5,Electronics,UPI,M433,B47,,Completed,Mumbai,D1729,Summer Sale,55.77,43.61,False,False,False
T140714,2025-08-01,C2838,3053.42,Food,Cash,M422,B49,,Completed,Mumbai,D1765,Festive Offer,155.88,142.26,False,False,False
T140720,2025-08-01,C2329,4241.51,Clothing,Card,M852,B3,Discount applied,Completed,Kolkata,D6018,No Campaign,499.95,273.65,False,False,False
T140723,2025-08-01,C4038,3749.62,Food,UPI,M711,B25,,Completed,Delhi,D4742,Summer Sale,89.02,90.97,False,False,False
T140726,2025-08-01,C3374,1508.22,Entertainment,NetBanking,M828,B39,Discount applied,Completed,Kolkata,D3694,Summer Sale,27.87,194.1,False,False,False
T140729,2025-08-01,C3080,3893.65,Groceries,NetBanking,M572,B31,Discount applied,Completed,Mumbai,D4298,New Launch,237.88,182.26,False,False,False
T140730,2025-08-01,C1411,4736.08,Entertainment,NetBanking,M143,B41,,Completed,Mumbai,D7200,New Launch,28.68,151.45,False,False,False
T140731,2025-08-01,C2649,3371.44,Groceries,UPI,M922,B22,,Completed,Delhi,D5267,No Campaign,186.86,177.64,False,False,False
T140733,2025-08-01,C4185,1596.7,Electronics,Cash,M317,B49,Discount applied,Completed,Bangalore,D4461,New Launch,146.59,180.33,False,False,False
T140735,2025-08-01,C1055,1700.54,Health,Card,M369,B7,Discount applied,Completed,Delhi,D3140,Summer Sale,194.32,167.12,False,False,False
T140744,2025-08-01,C3684,4292.13,Clothing,UPI,M241,B42,,Completed,Delhi,D1764,No Campaign,86.14,3.65,False,False,False
T140748,2025-08-01,C2106,3355.79,Clothing,Card,M803,B43,Discount applied,Completed,Mumbai,D3437,New Launch,499.99,57.08,False,False,False
T140749,2025-08-01,C3789,581.17,Clothing,Cash,M997,B32,,Completed,Mumbai,D8257,New Launch,151.01,211.91,False,False,False
T140753,2025-08-01,C1718,4008.05,Entertainment,Card,M478,B3,,Completed,Kolkata,D6581,Summer Sale,418.56,150.32,False,False,False
T140754,2025-08-01,C3980,1272.83,Electronics,Cash,M968,B6,Discount applied,Completed,Mumbai,D5962,New Launch,214.99,71.37,False,False,False
T140760,2025-08-01,C3039,4756.56,Entertainment,NetBanking,M649,B25,,Completed,Delhi,D9787,No Campaign,7.18,195.43,False,False,False
T140763,2025-08-01,C3596,4699.25,Electronics,Card,M725,B38,Promo applied,Completed,Bangalore,D5105,Festive Offer,164.55,62.02,False,False,False
T140765,2025-08-01,C3435,3794.8,Health,NetBanking,M936,B27,,Completed,Bangalore,D3223,No Campaign,149.57,12.14,False,False,False
T140766,2025-08-01,C3340,2764.96,Entertainment,Card,M812,B12,,Completed,Kolkata,D9404,New Launch,272.73,218.09,False,False,False
T140767,2025-08-01,C1178,492.8,Entertainment,Cash,M887,B18,,Completed,Mumbai,D9938,New Launch,183.86,82.38,False,False,False
T140768,2025-08-01,C3719,1121.3,Health,UPI,M201,B15,,Completed,Chennai,D7214,Summer Sale,246.17,269.58,False,False,False
T140769,2025-08-01,C4500,1286.28,Entertainment,UPI,M373,B39,,Completed,Delhi,D8334,Festive Offer,104.95,289.69,False,False,False
T140772,2025-08-01,C2704,1480.84,Clothing,Card,M974,B26,Discount applied,Completed,Kolkata,D5285,No Campaign,98.16,111.22,False,False,False
T140780,2025-08-01,C2395,3730.54,Entertainment,NetBanking,M169,B17,Discount applied,Completed,Bangalore,D3295,New Launch,341.99,265.13,False,False,False
T140781,2025-08-01,C3550,1229.77,Electronics,Card,M888,B1,,Completed,Kolkata,D9368,Summer Sale,249.77,63.85,False,False,False
T140782,2025-08-01,C1569,3514.93,Groceries,NetBanking,M498,B1,,Completed,Kolkata,D7722,New Launch,284.77,21.62,False,False,False
T140783,2025-08-01,C1095,3771.57,Electronics,Card,M699,B45,,Completed,Delhi,D9357,No Campaign,424.64,202.96,False,False,False
T140785,2025-08-01,C2283,4036.98,Electronics,Card,M413,B27,,Completed,Mumbai,D6650,No Campaign,197.82,157.22,False,False,False
T140786,2025-08-01,C3632,365.62,Entertainment,Cash,M799,B25,,Completed,Kolkata,D4985,Festive Offer,458.65,159.6,False,False,False
T140790,2025-08-01,C3093,648.52,Groceries,UPI,M830,B45,Discount applied,Completed,Kolkata,D8506,Festive Offer,69.12,267.43,False,False,False
T140792,2025-08-01,C1267,2797.87,Clothing,Card,M962,B2,,Completed,Mumbai,D4826,Summer Sale,360.09,166.54,False,False,False
T140794,2025-08-01,C2565,425.17,Electronics,UPI,M364,B15,,Completed,Mumbai,D5674,Summer Sale,69.01,213.02,False,False,False
T140795,2025-08-01,C3141,3719.45,Electronics,UPI,M462,B31,,Completed,Chennai,D5529,Festive Offer,40.87,79.94,False,False,False
T140796,2025-08-01,C1735,1034.94,Entertainment,Card,M496,B8,,Completed,Chennai,D9222,No Campaign,4.59,44.49,False,False,False
T140803,2025-08-01,C4438,1435.48,Groceries,Card,M205,B28,,Completed,Kolkata,D5650,Festive Offer,266.76,164.62,False,False,False
T140805,2025-08-01,C1619,3855.18,Entertainment,Cash,M436,B24,,Completed,Kolkata,D5744,New Launch,303.93,45.59,False,False,False
T140809,2025-08-01,C2532,4805.6,Food,Cash,M267,B5,,Completed,Delhi,D9458,Summer Sale,154.91,7.63,False,False,False
T140810,2025-08-01,C1876,609.97,Food,Cash,M833,B20,Discount applied,Completed,Kolkata,D5144,No Campaign,181.26,228.42,False,False,False
T140812,2025-08-01,C2133,1203.55,Health,NetBanking,M369,B46,,Completed,Delhi,D9325,Festive Offer,483.93,110.44,False,False,False
T140817,2025-08-01,C2630,4478.31,Clothing,Cash,M367,B18,Promo applied,Completed,Chennai,D6797,Festive Offer,50.84,228.38,False,False,False
T140818,2025-08-01,C4343,2683.07,Clothing,UPI,M770,B24,,Completed,Delhi,D5985,New Launch,220.82,89.22,False,False,False
T140819,2025-08-01,C4318,3687.97,Groceries,NetBanking,M118,B8,Promo applied,Completed,Bangalore,D4721,Festive Offer,4.14,38.27,False,False,False
T140821,2025-08-01,C1360,932.57,Entertainment,Cash,M150,B40,,Completed,Kolkata,D3008,No Campaign,450.18,215.31,False,False,False
T140824,2025-08-01,C3392,1490.71,Food,Cash,M603,B3,,Completed,Delhi,D3155,New Launch,62.06,249.12,False,False,False
T140832,2025-08-01,C2581,4962.0,Clothing,Cash,M459,B22,,Completed,Bangalore,D7051,New Launch,464.43,126.77,False,False,False
T140837,2025-08-01,C2836,2672.16,Clothing,Card,M699,B22,,Completed,Mumbai,D7970,Festive Offer,134.12,180.16,False,False,False
T140843,2025-08-01,C2055,1312.03,Entertainment,Cash,M597,B5,Promo applied,Completed,Delhi,D3204,No Campaign,141.05,68.62,False,False,False
T140852,2025-08-01,C1005,3874.56,Food,Cash,M275,B3,Promo applied,Completed,Kolkata,D2861,Festive Offer,223.45,34.55,False,False,False
T140854,2025-08-01,C4039,2139.49,Health,Card,M950,B29,Discount applied,Completed,Bangalore,D2498,No Campaign,15.01,64.69,False,False,False
T140856,2025-08-01,C4179,4085.33,Entertainment,Cash,M742,B2,,Completed,Chennai,D2010,No Campaign,474.06,98.13,False,False,False
T140858,2025-08-01,C4843,4210.89,Electronics,Card,M608,B13,,Completed,Chennai,D2101,New Launch,167.37,21.1,False,False,False
T140864,2025-08-01,C4398,4404.82,Health,Card,M544,B20,Promo applied,Completed,Bangalore,D9415,New Launch,469.04,136.98,False,False,False
T140867,2025-08-01,C4315,3856.59,Health,Cash,M495,B8,Promo applied,Completed,Kolkata,D9916,Festive Offer,56.91,49.69,False,False,False
T140874,2025-08-01,C2924,1499.16,Entertainment,UPI,M278,B7,Discount applied,Completed,Bangalore,D1024,New Launch,276.22,51.97,False,False,False
T140877,2025-08-01,C3881,2427.87,Clothing,NetBanking,M968,B32,,Completed,Chennai,D3100,Summer Sale,6.87,117.16,False,False,False
T140884,2025-08-01,C2915,1602.89,Food,NetBanking,M250,B4,,Completed,Delhi,D1473,New Launch,102.5,195.75,False,False,False
T140886,2025-08-01,C4042,948.69,Entertainment,NetBanking,M954,B24,Discount applied,Completed,Bangalore,D1557,Summer Sale,373.32,296.51,False,False,False
T140887,2025-08-01,C4222,4809.77,Clothing,NetBanking,M782,B49,Discount applied,Completed,Mumbai,D4733,New Launch,330.48,290.15,False,False,False
T140888,2025-08-01,C1054,4484.18,Entertainment,Card,M243,B23,Discount applied,Completed,Chennai,D4733,New Launch,274.24,282.5,False,False,False
T140889,2025-08-01,C4588,3893.41,Groceries,NetBanking,M788,B24,Discount applied,Completed,Bangalore,D2748,Summer Sale,369.16,54.32,False,False,False
T140891,2025-08-01,C2058,1775.65,Entertainment,Cash,M370,B46,,Completed,Mumbai,D2427,New Launch,87.01,36.55,False,False,False
T140895,2025-08-01,C2220,744.52,Health,NetBanking,M222,B6,Discount applied,Completed,Bangalore,D6207,Summer Sale,226.29,193.73,False,False,False
T140898,2025-08-01,C2797,730.48,Groceries,Cash,M536,B30,,Completed,Chennai,D1260,Festive Offer,160.56,70.96,False,False,False
T140901,2025-08-01,C3871,1243.97,Entertainment,Cash,M702,B41,,Completed,Kolkata,D5117,Summer Sale,187.28,144.07,False,False,False
T140902,2025-08-01,C1513,3518.26,Food,NetBanking,M201,B36,Discount applied,Completed,Delhi,D8561,Summer Sale,415.24,209.37,False,False,False
T140904,2025-08-01,C3909,3008.35,Groceries,UPI,M259,B7,,Completed,Chennai,D3056,Summer Sale,210.09,255.69,False,False,False
T140909,2025-08-01,C3032,2734.58,Health,NetBanking,M900,B37,Discount applied,Completed,Chennai,D1261,Festive Offer,137.72,277.71,False,False,False
T140910,2025-08-01,C4210,707.04,Clothing,Cash,M433,B21,Promo applied,Completed,Bangalore,D5207,No Campaign,421.23,97.61,False,False,False
T140912,2025-08-01,C2673,3756.04,Health,NetBanking,M284,B35,,Completed,Mumbai,D9000,Summer Sale,390.64,208.88,False,False,False
